age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
29,Private,93582,Assoc-voc,11,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,?,<=50K
48,Private,143111,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15605,0,60,United-States,>50K
73,Self-emp-inc,201576,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
36,State-gov,207929,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
53,Private,106347,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
27,Private,162158,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
30,Private,130194,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,98262,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,147785,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,393300,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Private,55099,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,79080,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,58,South,<=50K
45,State-gov,213306,Masters,14,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,190360,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
18,Self-emp-not-inc,192957,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
20,Federal-gov,31193,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,38,United-States,<=50K
37,Private,206740,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
63,Private,72003,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,90962,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K
32,Private,110595,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,94362,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
59,?,356064,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3113,0,40,United-States,<=50K
48,Self-emp-inc,82476,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
39,Private,181773,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
24,Private,98143,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,State-gov,408901,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
52,Private,446865,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,58,United-States,<=50K
19,?,160250,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
45,Private,106752,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
37,Private,173439,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,8643,0,50,United-States,>50K
61,Private,388204,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
30,Private,119091,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
70,Private,101491,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,55,United-States,<=50K
40,Federal-gov,187712,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
20,?,140245,Some-college,10,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
36,Self-emp-not-inc,134483,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,434913,1st-4th,2,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,40,Mexico,<=50K
64,Private,132889,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
43,Local-gov,387824,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,398244,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
18,State-gov,380269,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
29,Local-gov,90684,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,Japan,<=50K
34,Self-emp-inc,301111,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,15,United-States,>50K
29,Private,162573,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
22,Private,121817,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,65,United-States,<=50K
23,Local-gov,247453,HS-grad,9,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,0,0,40,United-States,<=50K
28,Private,235905,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
21,Private,35292,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,229757,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15027,0,40,United-States,>50K
33,Private,168046,10th,6,Separated,Other-service,Unmarried,Black,Male,0,0,32,United-States,<=50K
17,Local-gov,247291,11th,7,Never-married,Farming-fishing,Own-child,White,Female,0,0,16,United-States,<=50K
45,Self-emp-not-inc,179877,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
58,Private,87904,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,254865,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,64530,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
20,Private,31358,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
49,Private,393946,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,304039,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,43,United-States,<=50K
40,Private,144372,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,33,United-States,<=50K
35,Private,251029,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,138851,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,144548,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,46,United-States,<=50K
26,Private,49599,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
73,Self-emp-not-inc,191533,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,1911,40,United-States,>50K
31,Private,252986,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,75586,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
46,Private,203734,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,44354,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,<=50K
38,?,182622,HS-grad,9,Divorced,?,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,109239,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,133604,HS-grad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,Germany,<=50K
20,Self-emp-not-inc,97356,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,383486,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
54,State-gov,252147,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8298,0,40,United-States,>50K
18,Private,78224,12th,8,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
34,Private,203357,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,230507,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Private,167068,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,50,South,<=50K
54,Private,141522,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,954150,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,26,United-States,<=50K
59,Private,283540,11th,7,Widowed,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K
27,Private,95193,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,5020,0,50,United-States,<=50K
69,Private,197064,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Federal-gov,73879,Some-college,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
18,?,242247,Some-college,10,Never-married,?,Own-child,White,Female,2185,0,20,United-States,<=50K
26,Private,172291,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
35,Private,200695,Bachelors,13,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,0,1598,30,South,<=50K
59,Federal-gov,218315,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,64884,10th,6,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,164430,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
57,State-gov,69436,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
48,Private,235017,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8233,0,50,United-States,>50K
24,Private,163396,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
21,Federal-gov,415962,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,30,United-States,<=50K
24,Private,163929,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,52749,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
52,Private,225618,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15269,0,60,United-States,>50K
78,Private,252992,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,>50K
62,Private,32651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Self-emp-inc,181789,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
39,Private,179195,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
43,Private,118910,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,212447,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,76848,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
69,Self-emp-inc,236641,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,23523,0,50,?,>50K
35,Private,415849,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1931,50,United-States,>50K
35,Private,263920,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
55,?,300725,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,2382,5,United-States,<=50K
38,Private,28355,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
44,State-gov,136643,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Canada,>50K
46,Private,172643,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,>50K
45,Self-emp-inc,207560,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
35,Private,85793,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
36,Private,203877,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,Mexico,<=50K
37,Private,327144,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,353280,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,?,160603,Bachelors,13,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,111675,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,65,United-States,<=50K
46,Private,114637,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,>50K
39,Self-emp-inc,59482,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,15,United-States,<=50K
34,Private,326742,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,4307,0,60,United-States,<=50K
51,Private,183002,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
59,Federal-gov,61918,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3918,0,45,United-States,<=50K
57,Self-emp-not-inc,370615,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,52,United-States,<=50K
18,Private,111828,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,6,United-States,<=50K
37,Private,280085,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
48,?,845625,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,2630,0,40,Germany,<=50K
24,Private,144510,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,309513,Masters,14,Never-married,Prof-specialty,Other-relative,White,Male,0,0,45,United-States,<=50K
29,Private,229619,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,248247,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,71,United-States,<=50K
59,Private,118533,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
31,Private,29742,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,53742,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
65,Private,274741,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
34,Private,92059,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,121434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
68,Private,117303,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,Male,0,2269,40,United-States,<=50K
49,Private,138563,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,37305,7th-8th,4,Divorced,Handlers-cleaners,Other-relative,White,Female,0,1981,40,United-States,<=50K
52,Private,144787,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,134831,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33,Private,322703,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,88143,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,16,United-States,<=50K
53,Federal-gov,105001,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21,?,232402,Some-college,10,Never-married,?,Own-child,White,Male,0,0,5,United-States,<=50K
18,Private,103044,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
43,Private,44795,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
56,Private,168637,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1740,45,United-States,<=50K
46,Private,189923,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1588,40,United-States,<=50K
68,Private,215301,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
35,Private,48363,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
37,Private,143594,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2119,40,United-States,<=50K
23,Private,123942,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
22,Private,379934,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,44,United-States,<=50K
46,Private,174163,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
80,Private,107593,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,159605,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
30,State-gov,184278,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
23,Private,289037,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,473710,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,<=50K
61,State-gov,233502,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,4100,0,40,United-States,<=50K
42,Local-gov,222956,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,Private,151325,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
19,?,240881,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
20,State-gov,209587,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,135011,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Private,214936,Doctorate,16,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,>50K
40,Private,98311,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
47,Private,160541,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,279516,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,<=50K
20,Private,213252,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,60,United-States,<=50K
66,Private,174850,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1238,0,40,United-States,<=50K
51,Local-gov,261757,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7776,0,25,United-States,>50K
34,Self-emp-not-inc,34238,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,136442,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,5027,0,50,United-States,<=50K
45,?,142403,Masters,14,Divorced,?,Not-in-family,Black,Male,0,0,46,United-States,<=50K
64,Self-emp-not-inc,54259,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
66,?,120625,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,2386,30,United-States,>50K
22,?,182802,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
51,Private,191214,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
65,State-gov,195762,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,186000,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,222117,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Scotland,<=50K
57,Private,103192,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
64,?,195184,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
24,Private,164962,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K
50,Private,132162,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
36,Local-gov,331087,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
54,Private,124211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
39,Private,283193,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,7930,0,40,United-States,>50K
27,Without-pay,185819,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,44,United-States,<=50K
42,Self-emp-not-inc,397765,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,176421,12th,8,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,8,United-States,<=50K
30,Private,185843,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,170400,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7407,0,40,United-States,>50K
46,State-gov,102731,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,203988,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
35,?,44316,Some-college,10,Divorced,?,Unmarried,Black,Male,0,0,40,United-States,<=50K
64,Private,145043,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1977,40,United-States,>50K
43,Private,63514,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
44,Private,34958,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
20,Private,418709,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,112463,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,185090,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,1669,40,United-States,<=50K
66,State-gov,237358,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Poland,<=50K
20,Private,97062,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
18,?,403985,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
35,Private,107163,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
25,Private,228248,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2174,0,40,United-States,<=50K
17,Private,220094,11th,7,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
57,Self-emp-not-inc,175363,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
18,Private,1136656,12th,8,Never-married,Farming-fishing,Own-child,White,Male,1058,0,40,United-States,<=50K
34,Federal-gov,182368,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
47,Private,289889,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,113874,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
31,Private,182873,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,El-Salvador,<=50K
22,Self-emp-not-inc,197445,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,United-States,<=50K
47,Private,261998,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,40,United-States,>50K
25,Private,150024,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,72,United-States,<=50K
41,Private,116341,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Private,157133,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1767,50,United-States,<=50K
40,Private,189435,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
54,Private,151103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11848,0,40,United-States,>50K
25,Private,188142,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,Germany,<=50K
52,Private,203060,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
48,Private,129515,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
34,Self-emp-not-inc,300249,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
23,Private,60095,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
21,Private,260430,HS-grad,9,Never-married,Sales,Other-relative,Black,Male,0,0,40,United-States,<=50K
21,?,269822,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,45,United-States,<=50K
42,Private,254195,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2498,50,United-States,>50K
40,State-gov,37772,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,>50K
44,Self-emp-not-inc,193103,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Self-emp-not-inc,200168,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,60,United-States,<=50K
50,Self-emp-not-inc,132922,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
48,Private,118505,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,155705,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K
39,Private,172918,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1714,55,United-States,<=50K
52,Private,103881,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,83227,HS-grad,9,Divorced,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
36,Private,199544,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
53,Private,78580,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,15761,0,40,United-States,>50K
49,Self-emp-not-inc,134593,Assoc-acdm,12,Widowed,Sales,Not-in-family,White,Female,0,0,55,?,<=50K
17,Private,237533,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,16,United-States,<=50K
65,Private,506700,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Peru,>50K
