age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
37,Private,153235,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,269222,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,7428,0,50,United-States,>50K
29,Private,22242,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,40987,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
65,Private,97920,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,<=50K
28,Private,175295,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
73,?,307098,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
26,Self-emp-not-inc,278112,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,72,United-States,<=50K
28,Private,158875,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,436254,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
48,Private,14295,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,Private,35538,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Private,226781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,Trinadad&Tobago,<=50K
52,Private,232267,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1596,40,Ecuador,<=50K
42,State-gov,203943,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,28687,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,282932,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,175839,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
72,Self-emp-inc,118361,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,6773,0,25,Cuba,>50K
45,Private,148687,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
64,Private,184889,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
20,?,222506,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
45,Private,172378,Doctorate,16,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999,0,40,United-States,>50K
18,?,363165,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
20,?,351074,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
28,Private,117548,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,44,United-States,<=50K
25,Private,204151,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,69844,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Private,185658,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,146315,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,70,United-States,<=50K
47,Private,109844,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3133,0,48,United-States,>50K
19,Private,107764,9th,5,Never-married,Sales,Own-child,White,Male,0,0,44,United-States,<=50K
17,Private,284263,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,24,United-States,<=50K
29,Private,168621,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,32,United-States,<=50K
34,Private,138190,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1978,55,United-States,>50K
48,Private,118060,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20,State-gov,216000,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K
22,Private,219156,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
46,Private,143000,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,?,353055,Some-college,10,Never-married,?,Own-child,White,Female,0,0,50,United-States,<=50K
43,Private,104586,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,3382,0,40,United-States,<=50K
23,?,204610,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,328867,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Private,210264,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,173249,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,103278,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,El-Salvador,<=50K
33,Self-emp-not-inc,64688,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
62,Private,122726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,186862,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
60,Private,188730,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,55158,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
48,Self-emp-not-inc,219397,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
42,Private,179144,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,2319,38,United-States,<=50K
45,Private,183747,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
36,Private,202759,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,25,Jamaica,<=50K
27,Private,42459,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
29,Private,376004,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,3351,0,40,United-States,<=50K
56,Federal-gov,213823,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,Private,64631,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,147778,Some-college,10,Divorced,Prof-specialty,Not-in-family,Other,Female,0,0,40,United-States,<=50K
22,Private,111302,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29,Self-emp-inc,125541,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,Private,102663,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
58,Private,174397,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
58,Private,441569,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,41767,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,66510,HS-grad,9,Divorced,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,60,Philippines,<=50K
65,Self-emp-inc,166983,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,10,United-States,<=50K
26,Private,250647,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,176669,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,48,United-States,>50K
20,Private,128311,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,?,<=50K
49,Private,238731,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,38,United-States,<=50K
39,Private,27520,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,121525,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,285214,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,Philippines,<=50K
48,Private,113010,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,38,China,>50K
22,Private,174212,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,42,United-States,<=50K
56,Local-gov,175320,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,2605,40,United-States,>50K
52,Self-emp-not-inc,316528,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
21,?,233103,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,259882,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K
29,Private,255302,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
63,?,180645,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,275215,Some-college,10,Divorced,Sales,Not-in-family,Black,Female,0,0,45,United-States,<=50K
31,Private,191462,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,396997,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,?,<=50K
27,State-gov,491725,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,171617,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,5030,0,50,United-States,<=50K
36,Private,28137,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,412178,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,291093,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K
52,Private,156320,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,>50K
56,Private,107525,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
80,?,258177,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,45,Mexico,<=50K
29,Private,150093,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,322054,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
22,Local-gov,273539,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,15,United-States,<=50K
58,State-gov,91602,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Female,0,0,60,Canada,<=50K
45,Self-emp-inc,258184,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Columbia,<=50K
68,Federal-gov,134071,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Federal-gov,51331,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,3745,0,45,United-States,<=50K
54,Federal-gov,304444,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2897,0,40,United-States,<=50K
40,Private,112631,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,6526,0,46,United-States,>50K
19,Private,425316,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
25,Private,195429,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Own-child,White,Male,0,0,40,Columbia,<=50K
60,Private,134003,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,60,Japan,<=50K
28,Private,164544,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
73,Federal-gov,165989,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2283,0,24,United-States,>50K
21,Private,339639,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,178856,10th,6,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,283326,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,?,<=50K
38,Private,205897,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,182963,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,15,United-States,<=50K
28,Private,178639,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,1573,40,United-States,>50K
25,Private,173134,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
26,?,28971,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
31,Federal-gov,76365,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,188801,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,35,United-States,<=50K
48,Local-gov,177110,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
60,Private,126850,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,268169,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,2245,0,45,United-States,<=50K
38,Private,183126,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
26,Self-emp-not-inc,227663,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,193303,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
36,Private,315721,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,158470,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,32,United-States,<=50K
26,?,329625,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,190512,7th-8th,4,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
43,Private,358658,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,197960,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,151602,10th,6,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,20,United-States,<=50K
17,Private,215099,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
26,Private,166996,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States,<=50K
23,Private,225425,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,109696,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
39,Private,207676,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,>50K
23,Private,324759,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,<=50K
53,Private,39736,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
21,Private,208704,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,<=50K
22,Private,222180,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,15,United-States,<=50K
25,Private,146442,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
21,Private,180252,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,128000,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
63,Local-gov,165320,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
61,Private,211776,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
33,Private,305846,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,<=50K
23,Private,203145,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,14,United-States,<=50K
33,Private,330535,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,80745,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,20,United-States,<=50K
32,Private,249870,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
51,Private,232939,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
61,Self-emp-not-inc,176468,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K
32,Private,112065,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,231413,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
39,Local-gov,150474,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31,Private,166948,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27,Local-gov,105139,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1740,40,United-States,<=50K
30,Private,316218,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,State-gov,99077,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,>50K
25,Private,155748,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,178163,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
52,?,92301,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,40752,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Local-gov,111884,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,1669,32,United-States,<=50K
28,Private,397820,5th-6th,3,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,<=50K
40,Private,200857,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
45,Local-gov,286000,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,169255,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30,Private,199531,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,135923,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K
48,Private,95357,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,286478,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,<=50K
64,Self-emp-not-inc,115041,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
69,?,502889,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
34,Private,126006,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29,Private,148834,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,145663,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,2679,40,United-States,<=50K
36,Private,183779,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,768644,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
70,Self-emp-not-inc,243226,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
18,Private,39011,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
73,Self-emp-not-inc,127470,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
33,Private,195801,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
31,Private,28407,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,England,>50K
49,?,97008,Assoc-voc,11,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,?,122634,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
59,Private,159233,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
37,Private,162704,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
50,Private,173715,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15559,0,20,United-States,>50K
33,?,154913,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
64,Private,171603,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,157714,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
57,Self-emp-not-inc,192474,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,<=50K
31,Private,208733,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
57,Private,133905,Assoc-acdm,12,Divorced,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
55,Self-emp-not-inc,127170,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,21613,0,55,United-States,>50K
47,Private,62022,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
55,Federal-gov,220303,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
22,Private,186444,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
65,Private,116579,11th,7,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
20,Private,66799,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
39,Self-emp-not-inc,32556,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
28,Private,241745,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,87169,0,50,United-States,>50K
28,Private,289657,11th,7,Separated,Other-service,Unmarried,Black,Male,0,0,99,United-States,<=50K
37,Self-emp-not-inc,208786,11th,7,Married-civ-spouse,Craft-repair,Wife,White,Female,0,2085,60,United-States,<=50K
21,Private,173346,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
30,Local-gov,213733,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,>50K
28,Local-gov,290350,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
36,Private,165022,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1890,40,United-States,>50K
43,Local-gov,337080,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
59,Private,47556,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,351283,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,70,United-States,<=50K
20,Private,883009,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
35,Local-gov,231265,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,90218,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7756,0,20,United-States,>50K
50,Private,267322,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
29,Private,425184,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
44,Private,18878,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,23,United-States,<=50K
60,Private,226629,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
43,Private,244154,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,235340,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,84223,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,60,Philippines,<=50K
59,Private,194912,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,20,Italy,<=50K
60,State-gov,465903,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,2369,47,United-States,<=50K
26,Private,164721,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
39,Local-gov,177143,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,Haiti,<=50K
36,Private,207804,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,>50K
40,Private,118109,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
51,State-gov,95733,7th-8th,4,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38,Private,98198,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Private,78830,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,United-States,<=50K
32,Private,199100,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
22,Private,36645,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,205484,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,178392,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,171834,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
44,Private,150932,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
28,Private,231613,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,40,India,<=50K
51,Private,142868,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
27,Private,168916,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
58,Local-gov,209973,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1881,50,United-States,<=50K
46,Private,159773,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,231081,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,137672,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,>50K
45,Private,135128,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15495,0,50,United-States,>50K
21,Private,223916,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,73334,0,60,United-States,<=50K
38,Private,241404,HS-grad,9,Divorced,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,?,95399,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,8518,0,50,United-States,>50K
